sensor_060,sensor_104,sensor_511,sensor_432,sensor_431,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,result
-2.2373,-0.0125,33.7011,17.1971,13.7069,-5398.75,74.4444,0.0,0.0912,0.117,15.86,439.0,6.4999,15.79,1.229,1.9943,,9.1637,20.09,4.162,양품
-4.9627,-0.0117,23.0523,9.2855,25.6205,-5238.0,69.6667,1.655,0.0924,0.133,15.75,256.0,6.999,15.82,0.946,1.9805,,9.1526,20.2,2.84,양품
-2.0327,-0.0124,33.0312,5.5584,19.2262,-5305.25,68.4556,-1.229,0.0887,0.076,15.84,138.0,8.1124,15.81,1.347,1.9875,,9.1526,23.47,3.959,양품
-1.8709,-0.0114,23.7624,8.8582,13.1061,-5516.5,76.6556,0.0473,0.0818,0.154,15.85,231.0,6.3841,15.8,1.376,1.9975,,9.1141,20.77,4.255,양품
3.7555,-0.0117,44.3497,22.7389,7.7795,-5206.0,69.0333,1.655,0.0973,0.14,15.75,599.0,7.7094,15.82,0.946,1.9875,,9.2064,25.11,2.84,양품
-4.8609,-0.0115,35.6522,23.0464,66.439,-4977.5,74.0778,-1.371,0.0947,0.185,15.91,581.0,6.914,15.85,1.229,2.0032,,9.6515,24.28,4.178,양품
-0.1145,-0.01,31.9202,8.625,10.6208,-5404.5,70.1889,0.0473,0.0948,0.172,15.85,215.0,7.1176,15.8,1.376,2.0042,0.0219,8.8215,22.12,4.255,양품
-3.9255,-0.0118,53.5032,15.65,15.5314,-5241.0,69.9556,0.0,0.0783,0.095,15.86,381.0,7.1302,15.79,1.229,1.9863,,8.8973,21.94,4.162,양품
-3.54,-0.0111,51.5254,21.0229,21.322,-5393.5,67.0889,0.0,0.0879,0.09,15.86,559.0,6.3854,15.79,1.229,2.0013,,8.627,17.45,4.162,양품
-5.68,-0.0113,26.4901,9.0211,12.005,-5422.75,71.0,0.0473,0.0942,0.216,15.85,232.0,5.896,15.8,1.376,1.953,,8.8215,18.97,4.255,양품
2.4209,-0.0122,25.4882,17.3497,45.9192,-5130.75,73.3667,0.0473,0.0591,0.218,15.85,453.0,5.114,15.8,1.376,1.9842,,8.7786,17.93,4.255,양품
-0.3136,-0.011,63.5641,21.8022,14.9103,-5392.25,70.1556,0.2838,0.14,0.155,16.07,571.0,8.8015,16.03,1.286,1.9777,,9.0447,26.71,4.137,불량
-0.0345,-0.0064,46.875,13.0573,13.5622,-5390.0,70.2556,1.419,0.0885,0.145,15.69,339.0,5.3009,15.7,0.8089,2.0025,,9.3181,15.78,2.626,불량
-1.2164,-0.0108,45.5814,21.4815,26.7526,-5274.25,73.0778,-0.615,0.0884,0.288,15.84,551.0,5.2422,15.88,1.338,1.959,,9.6515,17.4,4.185,불량
1.8109,-0.0128,45.4012,16.6204,23.2973,-5043.5,75.5778,0.0,0.1036,0.149,15.86,434.0,4.8013,15.82,1.593,1.9788,0.0351,9.1141,16.47,4.136,양품
1.2109,-0.0097,16.5589,25.1203,7.0302,-5547.5,74.9556,0.0,0.0967,0.092,15.86,731.0,6.5606,15.82,1.593,1.9902,,8.9818,19.63,4.136,양품
-2.5945,-0.0121,44.4444,7.3532,24.5538,-5294.5,74.7,0.0,0.1387,0.104,15.86,196.0,6.2475,15.82,1.593,2.0017,,9.6515,20.88,4.136,양품
-2.91,-0.0126,24.5788,20.4697,8.2141,-5259.25,67.2,0.0,0.0878,0.262,15.86,536.0,7.3243,15.82,1.593,1.9752,,8.8105,21.04,4.136,양품
-3.2436,-0.0099,30.2267,27.4616,22.9636,-5395.5,76.3,-0.8042,0.1273,0.169,15.74,684.0,7.1874,15.78,1.366,1.999,,9.1637,20.11,3.882,양품
-3.6345,-0.0109,40.2286,14.0099,14.7118,-5573.75,72.4222,0.0,0.0783,0.17,15.86,410.0,5.8711,15.82,1.593,2.0225,,8.9605,21.15,4.136,양품
-3.9927,-0.0106,53.584,6.4325,19.2455,-5487.0,77.9,-0.8042,0.0918,0.078,15.74,174.0,6.7416,15.78,1.366,2.0025,,8.2061,25.08,3.882,양품
-2.3618,-0.0144,38.8215,15.0351,5.9276,-5364.75,67.0222,-0.8042,0.0615,0.107,15.74,369.0,6.836,15.78,1.366,2.014,,8.627,19.91,3.882,양품
4.7282,-0.01,50.8728,17.1461,22.0514,-5464.5,69.1111,0.0,0.075,0.237,15.86,456.0,6.9325,15.82,1.593,1.9983,,9.0447,19.95,4.136,양품
-3.1964,-0.0073,45.0512,8.4512,8.1305,-5362.5,68.4333,-0.8042,0.0903,0.075,15.74,221.0,6.2762,15.78,1.366,2.0092,,8.627,21.28,3.882,양품
-1.5036,-0.0117,25.5591,13.2169,7.1588,-5378.0,73.3111,-0.8042,0.0811,0.104,15.74,333.0,4.9589,15.78,1.366,2.008,,9.7571,13.34,3.882,양품
8.9964,-0.0124,35.4481,7.9746,16.6113,-5339.75,74.9778,-0.8988,0.065,0.173,15.73,201.0,6.9415,15.77,1.201,2.0252,0.0203,9.1141,22.43,4.058,양품
-0.4109,-0.0109,63.0137,13.1786,9.5216,-5492.75,70.2222,-0.8988,0.065,0.101,15.73,352.0,6.1033,15.77,1.201,1.984,,9.534,16.68,4.058,양품
-6.5027,-0.012,37.422,11.3925,20.5728,-5342.0,67.4778,-0.8988,0.0609,0.145,15.73,289.0,5.3559,15.77,1.201,1.964,,8.7286,15.75,4.058,양품
-3.7673,-0.0112,24.2152,12.1875,14.5136,-5656.75,72.4556,-0.8042,0.1,0.123,15.74,312.0,9.4679,15.78,1.366,1.9582,,8.3845,27.05,3.882,양품
3.3691,-0.0111,52.1348,20.7103,11.5538,-5522.0,74.0111,-0.8988,0.0904,0.143,15.73,570.0,5.4071,15.77,1.201,1.9748,0.0274,9.1637,17.15,4.058,양품
1.3355,-0.0111,61.3995,3.3368,19.9331,-5302.75,76.6556,-0.8042,0.1053,0.219,15.74,89.0,4.8265,15.78,1.366,2.0078,,8.1409,15.35,3.882,양품
-3.4327,-0.0122,27.1326,10.0568,1.8421,-5482.75,73.6222,-0.8988,0.1221,0.074,15.73,261.0,8.5633,15.77,1.201,1.9977,,9.088,26.83,4.058,양품
-3.8691,-0.0082,46.5544,2.3014,2.1703,-6496.75,73.1333,-0.8042,0.1118,0.065,15.74,52.0,9.0982,15.78,1.366,1.7875,,8.9607,25.74,3.882,양품
4.9336,-0.0099,62.9442,12.0137,10.8892,-5519.25,68.4111,-0.8988,0.0936,0.14,15.73,315.0,5.8045,15.77,1.201,2.0105,,9.0744,20.11,4.058,양품
1.1891,-0.008,65.9409,17.028,8.4961,-5414.25,69.8667,-0.8042,0.1337,0.159,15.74,434.0,6.7082,15.78,1.366,1.9795,,9.2064,21.08,3.882,양품
-2.3109,-0.0124,55.5891,3.6976,5.4932,-6553.5,75.2889,0.6623,0.0448,0.201,15.76,84.0,7.4485,15.76,0.7474,0.6258,,8.6024,25.54,3.205,양품
-3.0645,-0.0115,44.2516,17.4449,24.4408,-5711.75,76.6,0.6623,0.0471,0.191,15.76,481.0,6.8386,15.76,0.7474,1.9763,,8.2061,21.51,3.205,양품
-1.99,-0.0084,33.1852,2.6452,15.702,-5477.0,76.5,0.5204,0.0629,0.095,15.66,69.0,7.5402,15.7,0.9602,1.9875,,8.1409,21.87,2.679,양품
3.1727,-0.0085,34.1679,17.6342,9.0618,-5694.25,68.6667,0.6623,0.0785,0.083,15.76,464.0,7.0465,15.76,0.7474,2.009,,9.9095,17.48,3.205,양품
1.8318,-0.0117,51.3919,10.5924,21.5766,-5946.25,74.1667,0.5204,0.0858,0.097,15.66,291.0,7.3869,15.7,0.9602,1.9853,,8.6024,22.34,2.679,양품
-4.9191,-0.0105,23.8379,43.845,20.4513,-5540.0,74.8889,0.5204,0.0726,0.112,15.66,1219.0,7.072,15.7,0.9602,1.9963,,8.3845,23.34,2.679,양품
-2.3264,-0.0116,32.6882,18.5733,13.564,-5418.75,76.0556,0.6623,0.0805,0.145,15.76,496.0,5.2364,15.76,0.7474,1.9893,,8.2061,19.01,3.205,양품
-6.2591,-0.0096,68.6606,11.0569,29.4407,-5587.5,75.3556,0.6623,0.0634,0.039,15.76,289.0,7.6422,15.76,0.7474,2.012,,9.088,27.26,3.205,양품
-0.4636,-0.0077,29.8217,6.36,14.6988,-5524.25,77.2222,0.5204,0.0746,0.125,15.66,169.0,4.5381,15.7,0.9602,2.0107,,9.1141,13.49,2.679,양품
-0.28,-0.0107,41.0735,6.3596,5.5416,-6370.0,73.1778,0.3784,0.07,0.099,15.73,145.0,8.1889,15.72,0.9365,1.7937,,8.9607,25.97,2.398,양품
4.7382,-0.0094,53.4759,8.7019,22.3929,-5403.5,70.4333,0.6623,0.0706,0.159,15.76,243.0,7.6719,15.76,0.7474,1.9663,,8.9541,25.4,3.205,양품
-6.4945,-0.0117,38.6266,10.5886,11.1056,-5573.75,68.9,0.5204,0.0995,0.067,15.66,273.0,7.5794,15.7,0.9602,2.0027,,8.627,22.98,2.679,양품
-3.9618,-0.0119,24.3442,5.2074,18.2918,-4958.5,77.1222,0.5204,0.0514,0.085,15.66,129.0,5.6581,15.7,0.9602,1.9892,,8.2061,18.37,2.679,양품
-2.49,-0.0063,68.8,17.6291,16.9621,-5247.0,68.7,0.2838,0.4892,0.123,16.07,448.0,5.4164,16.03,1.286,1.9572,,8.8909,15.67,4.137,불량
-0.5345,-0.0134,47.7167,13.2285,25.155,-5442.25,68.8667,0.5204,0.0589,0.1,15.66,345.0,8.7276,15.7,0.9602,2.0212,,9.9095,22.55,2.679,양품
-7.8145,-0.0121,22.3602,15.9123,26.6679,-5441.0,74.6111,0.5204,0.0823,0.077,15.66,428.0,7.6173,15.7,0.9602,1.9825,,9.1637,22.67,2.679,양품
-2.9791,-0.0123,62.6653,9.5132,11.9518,-5597.5,73.3556,0.3784,0.0597,0.181,15.73,255.0,7.2437,15.72,0.9365,2.0197,,8.3271,20.66,2.398,양품
0.3173,-0.013,32.2148,9.8488,9.9639,-5399.5,68.2444,-0.3311,0.0582,0.124,15.77,254.0,7.6902,15.73,1.163,1.9785,,9.0402,24.2,3.853,양품
-3.4618,-0.0126,44.4886,16.8841,19.2844,-5429.25,74.1444,0.3784,0.087,0.218,15.73,427.0,6.2287,15.72,0.9365,1.9783,,8.3808,20.94,2.398,양품
-3.4391,-0.0113,49.4481,29.1182,10.5654,-5650.5,74.1,-0.3311,0.0736,0.279,15.77,795.0,7.0636,15.73,1.163,2.0135,,9.7571,22.13,3.853,양품
-3.5573,-0.0103,57.0738,19.852,25.9856,-5168.25,75.4444,0.3784,0.0527,0.207,15.73,523.0,7.3566,15.72,0.9365,1.9638,,8.2963,22.08,2.398,양품
2.6827,-0.0131,32.8558,14.9374,9.2035,-5226.25,70.7667,0.3784,0.0741,0.145,15.73,379.0,4.9049,15.72,0.9365,2.0048,,9.0744,15.64,2.398,양품
1.7791,-0.0107,32.7485,4.5752,3.9494,-6456.75,72.6222,-1.466,0.1097,0.092,15.75,103.0,6.7658,15.7,1.248,1.7893,,8.9607,18.17,4.333,양품
-1.4627,-0.013,25.3846,26.3209,35.4109,-5362.75,72.9778,0.3784,0.0894,0.35,15.73,680.0,5.0517,15.72,0.9365,1.98,,9.7571,16.37,2.398,양품
-5.4282,-0.0119,27.7603,17.7199,34.2508,-5313.75,73.6222,0.9461,0.0674,0.029,15.69,490.0,6.9595,15.73,0.8231,1.9453,,8.3675,22.28,3.23,양품
-1.4609,-0.0119,38.6555,16.1011,25.9097,-5689.0,74.7222,-0.9461,0.0542,0.178,15.73,433.0,7.7137,15.73,1.13,1.9942,,8.3267,22.63,4.138,양품
-4.8009,-0.0118,46.4135,6.4988,29.8588,-5398.75,77.1222,-0.9461,0.0672,0.108,15.73,169.0,6.2364,15.73,1.13,2.0,0.016,8.324,21.31,4.138,양품
-2.6682,-0.0095,48.6772,16.1105,14.0221,-5284.5,77.0556,0.0,0.0584,0.093,15.77,414.0,5.584,15.75,1.177,1.9525,,8.1409,18.75,2.858,양품
-2.2582,-0.014,34.9065,13.5343,11.0826,-5657.5,72.2333,-0.9461,0.0746,0.162,15.73,348.0,5.9525,15.73,1.13,2.0093,,8.5615,20.06,4.138,양품
-1.8509,-0.0124,28.3114,6.0137,4.2052,-6349.25,73.8556,-0.3311,0.0616,0.081,15.77,136.0,7.1604,15.73,1.163,1.8068,,8.4891,21.95,3.853,양품
-1.97,-0.0086,97.8166,10.1895,23.2438,-5231.5,67.0111,-0.9461,0.0546,0.098,15.73,254.0,7.1306,15.73,1.13,1.996,,8.662,23.24,4.138,양품
-4.5718,-0.0116,48.4848,1.9417,3.0491,-6461.0,73.0667,-0.3311,0.0569,0.085,15.77,44.0,8.1814,15.73,1.163,1.7912,,8.9607,24.36,3.853,양품
-0.5655,-0.0126,37.9822,37.6358,17.2282,-6106.25,68.7556,-0.9461,0.0684,0.104,15.73,1065.0,6.0136,15.73,1.13,2.0103,,9.2036,18.87,4.138,양품
-2.0991,-0.0112,40.8889,7.6178,9.0242,-6504.75,69.2222,0.0,0.06,0.071,15.71,171.0,6.1777,15.7,1.276,1.7913,,8.1605,20.68,4.04,양품
-5.1618,-0.0104,40.3361,14.0004,8.698,-5553.0,74.6667,0.0,0.0719,0.147,15.73,368.0,7.2873,15.71,1.465,1.9937,,8.4891,25.36,4.149,양품
1.7736,-0.0094,69.241,14.3476,5.2824,-5187.0,70.7889,-0.9461,0.0754,0.143,15.73,356.0,6.5287,15.73,1.13,1.9735,,9.193,22.23,4.138,양품
-0.3409,-0.0116,30.9677,28.218,12.9229,-5254.25,72.6667,0.0,0.0854,0.087,15.71,730.0,8.9079,15.7,1.276,1.9933,,8.451,22.6,4.04,양품
2.8236,-0.0131,29.0353,16.9323,4.2069,-5514.75,71.5556,0.0,0.0735,0.143,15.71,433.0,7.6664,15.7,1.276,1.9968,,9.4749,25.54,4.04,양품
3.6255,-0.0144,21.5278,26.65,4.8617,-5594.75,70.8889,0.0,0.0918,0.212,15.71,746.0,8.1372,15.7,1.276,1.98,,8.8973,25.47,4.04,양품
0.2336,-0.0129,37.2816,26.2556,21.5395,-5329.75,67.4889,0.0,0.0822,0.124,15.71,694.0,6.9544,15.7,1.276,1.9892,,8.6968,20.59,4.04,양품
-5.8273,-0.0139,34.4086,22.8762,10.7138,-5432.25,67.7222,0.0,0.052,0.233,15.73,583.0,5.4969,15.71,1.465,1.986,,8.9541,18.65,4.149,양품
-3.4873,-0.009,35.4571,9.6132,2.099,-5431.25,69.4778,-0.9461,0.0501,0.114,15.73,251.0,9.2888,15.73,1.13,1.9888,,8.662,24.41,4.138,양품
-5.3264,-0.0104,40.4332,5.75,9.8297,-5636.0,73.0667,0.3784,0.0593,0.117,15.73,147.0,7.4312,15.72,0.9365,2.0152,,8.3675,25.15,2.398,양품
-2.1264,-0.0124,29.899,2.3478,2.0388,-6376.25,72.8556,0.0,0.0405,0.216,15.73,54.0,6.7247,15.71,1.465,0.7112,,8.6024,21.46,4.149,양품
-5.7373,-0.0114,44.8845,21.5872,13.5088,-5337.25,68.2667,0.0,0.0509,0.153,15.71,559.0,6.9035,15.7,1.276,1.989,,9.9095,21.75,4.04,양품
0.2055,-0.0101,39.604,6.1625,6.7661,-6517.75,72.9778,0.2365,0.0732,0.057,15.68,142.0,4.9396,15.67,1.399,1.8057,,8.1605,13.67,3.86,양품
-2.8245,-0.0117,29.8507,14.4819,12.7516,-5552.25,74.2889,-1.797,0.0456,0.145,15.67,398.0,7.4528,15.63,1.087,1.9762,,8.3845,23.08,4.431,양품
-4.9336,-0.0081,67.6923,8.9205,11.777,-5731.5,67.4333,0.0,0.0905,0.083,15.57,232.0,6.9694,15.64,1.097,1.9988,,8.7441,19.52,4.173,양품
3.1427,-0.0116,43.0108,43.2311,32.8409,-5313.5,69.6556,-0.3311,0.0845,0.221,15.77,1057.0,6.58,15.73,1.163,1.9918,,9.0402,18.9,3.853,양품
7.71,-0.0114,29.7268,9.7771,11.3777,-5282.25,67.7778,-0.9461,0.0369,0.053,15.73,250.0,6.3838,15.73,1.13,1.9925,,8.7286,21.25,4.138,양품
-3.1827,-0.0096,51.1082,14.8287,21.5199,-5418.25,74.5889,0.0,0.0481,0.224,15.73,395.0,7.2913,15.71,1.465,2.0275,,8.2963,22.58,4.149,양품
-5.1645,-0.0114,38.512,3.3355,5.3369,-6333.25,73.3778,0.3784,0.065,0.233,15.73,76.0,5.0275,15.72,0.9365,0.6785,,8.6024,15.66,2.398,불량
-3.5064,-0.0119,42.7673,24.903,7.9854,-5497.5,72.1111,0.0,0.0639,0.123,15.73,642.0,8.0069,15.71,1.465,1.9745,,8.3675,24.07,4.149,양품
-1.0455,-0.0124,42.0627,29.9087,19.0151,-5564.0,72.1889,0.0,0.0553,0.177,15.71,778.0,6.2074,15.7,1.276,2.0408,,8.5615,21.6,4.04,양품
-4.25,-0.0133,42.2243,26.886,24.7697,-5264.5,74.8778,0.0,0.0802,0.187,15.73,711.0,6.2117,15.71,1.465,1.9637,,8.2061,20.05,4.149,양품
2.3091,-0.0111,32.287,6.5326,9.9297,-6475.5,72.0556,0.0,0.0985,0.085,15.73,151.0,6.3138,15.71,1.465,1.8032,,8.1605,20.06,4.149,양품
-6.2473,-0.0086,36.9942,20.9453,8.7785,-5274.25,73.3,-0.3311,0.0746,0.174,15.77,534.0,5.3692,15.73,1.163,1.9975,,8.3675,17.59,3.853,불량
-2.5027,-0.0094,174.0988,4.6266,8.2733,-6623.75,70.5667,0.0,0.0638,0.064,15.71,105.0,8.5495,15.7,1.276,1.7985,,8.1605,24.36,4.04,양품
4.1691,-0.0121,39.6285,13.943,16.3092,-5187.25,68.0889,-0.4258,0.0841,0.138,15.79,340.0,8.6883,15.82,1.064,1.994,,8.7556,24.51,4.029,양품
-0.4491,-0.0115,48.0349,18.4107,23.5676,-5384.5,67.1222,-0.4258,0.0761,0.133,15.79,490.0,5.9439,15.82,1.064,1.9675,,8.8909,19.32,4.029,양품
-2.1136,-0.0113,44.0529,14.8666,8.4517,-5158.75,70.9778,-0.4258,0.0714,0.168,15.79,383.0,6.6639,15.82,1.064,2.0175,,8.451,22.37,4.029,양품
-0.7664,-0.0122,22.8805,7.01,2.8258,-5379.0,72.0667,-0.4258,0.0798,0.083,15.79,180.0,5.3262,15.82,1.064,2.0225,,9.9095,19.28,4.029,양품
0.4345,-0.0131,44.2748,22.4866,8.02,-5311.75,69.2,-0.4258,0.0826,0.195,15.79,567.0,7.3448,15.82,1.064,1.9888,,9.3181,23.48,4.029,양품
2.9864,-0.0134,38.0242,18.416,17.2136,-5211.0,69.3667,-0.4258,0.1201,0.066,15.79,479.0,8.1537,15.82,1.064,2.0122,,8.9036,25.11,4.029,양품
-3.7245,-0.0092,40.2721,18.4259,9.8321,-6194.0,69.8778,0.0,0.1049,0.124,15.73,446.0,8.1594,15.71,1.465,1.826,,8.1605,25.84,4.149,양품
-1.4782,-0.0129,39.4966,30.1893,43.3148,-4416.5,72.9778,-0.0473,0.089,0.181,15.8,857.0,5.4125,15.78,1.376,1.9718,,8.4891,15.44,4.014,양품
0.2945,-0.0124,24.2669,4.6889,2.9453,-6451.0,72.9778,-0.8515,0.1122,0.092,15.72,107.0,6.2424,15.72,1.262,1.7913,,8.9607,20.31,4.224,양품
5.6155,-0.013,29.9137,5.3897,6.3697,-6358.25,72.3889,-0.0473,0.0676,0.074,15.8,125.0,5.0686,15.78,1.376,1.8172,,8.4891,15.64,4.014,양품
5.5191,-0.0143,33.4786,4.2968,6.7731,-6422.5,74.4333,-0.0473,0.108,0.074,15.8,97.0,7.3597,15.78,1.376,1.7997,,8.4891,21.95,4.014,양품
2.2618,-0.0125,39.8804,19.9181,13.1892,-5641.0,72.8222,-0.0946,0.1012,0.157,15.71,535.0,6.9216,15.7,1.503,1.9668,,9.7571,21.05,4.435,양품
2.3936,-0.0135,36.4312,4.8187,13.5669,-6464.25,74.3,-0.0473,0.0785,0.105,15.8,109.0,8.0541,15.78,1.376,1.787,,8.4891,22.49,4.014,양품
-2.7973,-0.0091,30.727,16.2687,8.8205,-5362.5,72.7111,-0.0946,0.1081,0.14,15.71,436.0,6.6345,15.7,1.503,1.994,,8.5735,19.78,4.435,양품
-0.0864,-0.0092,41.4734,8.4315,18.8408,-5249.25,68.0778,-0.7096,0.0719,0.049,15.69,220.0,3.8922,15.68,1.711,2.024,,9.1526,11.02,4.227,양품
-0.2491,-0.0091,75.0345,12.5,27.6097,-5295.25,68.3111,-0.0473,0.0906,0.097,15.8,320.0,4.9734,15.78,1.376,2.0145,,9.0744,15.62,4.014,양품
-1.7909,-0.0092,27.0636,11.0347,21.2655,-5290.25,73.4444,-0.8042,0.0578,0.111,15.75,297.0,7.2246,15.73,1.087,1.956,,8.2345,20.77,4.25,양품
1.6018,-0.0113,28.1938,1.6998,2.1409,-6586.0,69.6222,-0.8042,0.0585,0.072,15.57,38.0,4.8429,15.63,1.395,1.7933,,8.6384,16.39,4.289,양품
-2.8618,-0.0125,32.7345,5.7997,7.9658,-6553.0,68.5556,-0.8042,0.049,0.053,15.57,131.0,5.4979,15.63,1.395,1.8037,,8.6384,16.61,4.289,양품
-10.68,-0.0115,24.4009,5.447,5.0992,-6373.5,69.9,-1.229,0.0738,0.088,15.61,122.0,5.5075,15.62,1.38,1.817,,8.6384,18.22,4.406,양품
-0.5591,-0.0119,53.9515,1.2391,4.1691,-6548.25,68.3667,-1.229,0.0659,0.063,15.61,28.0,5.7273,15.62,1.38,1.801,,8.6384,18.05,4.406,양품
-2.9609,-0.0141,17.6991,7.3518,21.8393,-5426.0,72.3222,-0.8042,0.0545,0.129,15.57,191.0,7.597,15.63,1.395,2.0225,,8.2963,22.84,4.289,양품
1.4791,-0.0113,23.8411,16.6682,11.2802,-5257.0,70.5,-0.0473,0.1198,0.101,15.69,449.0,7.1279,15.68,1.22,1.9643,,9.1526,20.47,4.412,양품
1.2518,-0.0112,50.7795,2.6616,3.0742,-6473.25,70.3333,-1.229,0.1404,0.081,15.61,59.0,5.1882,15.62,1.38,1.7997,,8.6384,17.05,4.406,양품
0.0064,-0.0126,27.8884,3.7721,9.0851,-5459.5,68.0889,-0.0473,0.0906,0.073,15.69,95.0,6.3409,15.68,1.22,1.9885,,9.7137,19.64,4.412,양품
2.1927,-0.013,29.2027,12.0327,10.9684,-5351.75,72.6667,-0.8042,0.0833,0.104,15.75,305.0,8.0469,15.73,1.087,1.9828,,8.3267,22.37,4.25,양품
3.6664,-0.0126,30.1288,3.4471,2.6249,-6514.5,69.3778,-0.1419,0.0667,0.04,15.63,78.0,5.6297,15.59,1.343,1.81,,8.6384,17.74,4.392,양품
1.4845,-0.0122,52.4053,6.8343,16.2028,-5227.5,69.9333,-0.1419,0.1006,0.18,15.63,176.0,6.7492,15.59,1.343,2.0513,,9.193,23.01,4.392,양품
-5.0355,-0.0126,36.5442,22.2056,9.7374,-5874.25,70.4333,0.0,0.0669,0.139,15.57,593.0,5.3448,15.54,1.144,2.0362,0.0126,9.193,16.99,4.791,양품
-3.1427,-0.0097,54.7804,21.9345,17.2058,-5626.0,74.7444,0.0,0.0653,0.106,15.57,593.0,7.1847,15.54,1.144,1.9565,,9.004,21.83,4.791,양품
-0.6236,-0.0141,54.4651,5.5529,10.5098,-5100.0,70.4444,-1.088,0.0621,0.225,15.58,146.0,6.1699,15.56,1.295,1.9903,,8.8973,21.13,4.538,양품
-0.0445,-0.0137,23.3364,16.9312,14.1219,-5473.75,74.8111,0.0,0.0649,0.145,15.57,456.0,7.5267,15.54,1.144,1.9828,0.0364,8.6691,24.01,4.791,양품
-1.3327,-0.0117,64.9573,12.9775,13.2699,-5569.0,73.3667,-0.7569,0.0794,0.096,15.54,344.0,6.7894,15.53,1.324,2.011,,8.5615,22.44,4.166,양품
2.6991,-0.0132,53.0303,8.6009,0.5736,-5404.75,74.4,-1.277,0.0787,0.036,15.47,223.0,8.2101,15.51,1.102,1.9857,,8.941,24.49,4.133,양품
-2.5418,-0.0107,67.907,9.3472,14.4665,-5115.25,72.1111,-1.277,0.0959,0.144,15.47,242.0,5.179,15.51,1.102,1.9992,,8.8054,16.61,4.133,양품
-1.1236,-0.0147,48.2173,24.4521,13.616,-5530.25,72.7444,-0.7569,0.0548,0.159,15.54,636.0,6.2176,15.53,1.324,2.019,,9.0355,20.07,4.166,양품
-0.9091,-0.0135,47.2761,13.5593,8.0608,-5160.75,68.8778,-1.088,0.0617,0.122,15.51,348.0,5.9428,15.56,1.423,1.9825,,8.6472,18.47,4.385,양품
-1.7382,-0.0126,20.6349,12.6941,37.9753,-5200.75,69.8222,-1.088,0.0798,0.162,15.51,327.0,7.1458,15.56,1.423,1.9635,,9.1526,23.51,4.385,양품
0.2327,-0.0136,26.4706,11.6964,31.172,-5405.5,73.2444,-1.088,0.0536,0.119,15.58,302.0,5.7606,15.56,1.295,1.975,,8.7552,20.02,4.538,양품
-1.3018,-0.0096,50.9091,14.0799,15.5154,-5175.5,73.4,-1.088,0.1129,0.111,15.51,364.0,7.819,15.56,1.423,1.9867,,8.7538,22.62,4.385,양품
-2.8845,-0.0101,57.2133,16.9854,42.4142,-4821.5,73.6444,-0.8988,0.0828,0.124,15.56,433.0,6.4491,15.55,1.182,2.0263,,9.004,20.63,4.413,양품
-4.7682,-0.0115,30.5677,7.3099,20.0468,-5552.0,73.9444,-0.8988,0.0947,0.089,15.56,193.0,6.3801,15.55,1.182,1.9817,,8.941,21.15,4.413,양품
3.3573,-0.0099,62.9442,17.316,12.5151,-5393.5,72.1556,-0.9934,0.1185,0.192,15.56,450.0,7.0746,15.5,1.522,1.9805,,9.065,21.21,4.523,양품
-2.6591,-0.009,43.2133,11.9398,23.2056,-5304.75,72.6556,-0.8988,0.0979,0.159,15.56,335.0,7.5973,15.55,1.182,2.0175,,7.6032,23.91,4.413,양품
26.9709,-0.0101,29.5931,12.0938,8.2557,-5475.0,73.1111,-0.8988,0.0842,0.269,15.56,308.0,8.0467,15.55,1.182,1.997,,8.451,25.97,4.413,양품
0.6055,-0.0116,64.5161,14.7415,8.2801,-5591.75,73.6333,-0.8988,0.0988,0.074,15.56,365.0,6.4327,15.55,1.182,1.9785,,9.4749,22.43,4.413,양품
4.7545,-0.0091,39.4521,8.8044,11.2835,-5592.25,72.0778,-0.8988,0.0932,0.055,15.56,227.0,7.6244,15.55,1.182,1.9882,,8.9605,24.58,4.413,양품
-0.2709,-0.0098,35.8056,12.8826,9.6214,-5394.25,72.5667,-0.9934,0.094,0.055,15.56,323.0,7.9792,15.5,1.522,1.995,,8.7552,23.02,4.523,양품
-2.8555,-0.0109,51.3761,5.6831,6.9485,-6476.25,66.7222,-1.277,0.0956,0.08,15.47,125.0,5.6773,15.51,1.102,1.7945,,8.7326,19.99,4.133,양품
3.8873,-0.0118,55.9322,9.7884,19.8771,-6062.25,74.3889,-0.8988,0.1067,0.063,15.56,266.0,5.0034,15.55,1.182,2.016,,8.5508,17.49,4.413,양품
-3.2373,-0.0101,52.6708,5.3214,6.2801,-6592.25,71.1778,0.0,0.0987,0.064,15.73,119.0,7.5403,15.71,1.465,1.7853,,8.1605,23.48,4.149,양품
-1.1627,-0.0125,32.7345,24.259,27.9911,-5526.75,71.2,-0.8988,0.0862,0.233,15.56,665.0,6.354,15.55,1.182,2.0035,0.0186,9.193,20.27,4.413,양품
-0.7418,-0.0108,43.418,12.2998,58.1899,-4939.0,73.2667,-0.8988,0.2024,0.165,15.56,311.0,6.6487,15.55,1.182,1.9918,,8.7164,21.89,4.413,양품
-6.7227,-0.0129,27.9612,10.9152,14.9885,-5631.0,74.0444,-1.277,0.0716,0.118,15.47,274.0,7.5373,15.51,1.102,2.0308,,9.004,23.59,4.133,양품
